# # Photon energy [keV]  | Scatt. cohe. | Scatt. incohe. | Photoelectric | Pair produc. in nucl. field | Pair produc. in elec. field | Total attenuation with cohe. scatt. | Total attenuation without cohe. scatt. | all in [cm2/g]
1.0000e+00 1.1620e+01 4.2080e-03 3.8620e+03 0.0000e+00 0.0000e+00 3.8730e+03 3.8620e+03 0.0000e+00
1.5000e+00 1.1140e+01 7.3450e-03 1.7180e+03 0.0000e+00 0.0000e+00 1.7290e+03 1.7180e+03 0.0000e+00
1.8220e+00 1.0800e+01 9.2790e-03 1.1360e+03 0.0000e+00 0.0000e+00 1.1470e+03 1.1360e+03 0.0000e+00
1.8230e+00 1.0800e+01 9.2790e-03 1.1370e+03 0.0000e+00 0.0000e+00 1.1480e+03 1.1370e+03 0.0000e+00
1.8850e+00 1.0730e+01 9.6500e-03 1.7380e+03 0.0000e+00 0.0000e+00 1.7490e+03 1.7380e+03 0.0000e+00
1.9480e+00 1.0650e+01 1.0030e-02 2.6450e+03 0.0000e+00 0.0000e+00 2.6560e+03 2.6450e+03 0.0000e+00
1.9490e+00 1.0650e+01 1.0030e-02 2.7300e+03 0.0000e+00 0.0000e+00 2.7410e+03 2.7300e+03 0.0000e+00
2.0000e+00 1.0590e+01 1.0330e-02 3.7610e+03 0.0000e+00 0.0000e+00 3.7720e+03 3.7610e+03 0.0000e+00
2.3660e+00 1.0180e+01 1.2480e-02 2.6850e+03 0.0000e+00 0.0000e+00 2.6950e+03 2.6850e+03 0.0000e+00
2.3670e+00 1.0180e+01 1.2480e-02 3.1130e+03 0.0000e+00 0.0000e+00 3.1230e+03 3.1130e+03 0.0000e+00
2.5200e+00 1.0020e+01 1.3340e-02 2.6750e+03 0.0000e+00 0.0000e+00 2.6860e+03 2.6750e+03 0.0000e+00
2.6810e+00 9.8510e+00 1.4250e-02 2.2990e+03 0.0000e+00 0.0000e+00 2.3090e+03 2.2990e+03 0.0000e+00
2.6820e+00 9.8510e+00 1.4250e-02 2.4440e+03 0.0000e+00 0.0000e+00 2.4540e+03 2.4440e+03 0.0000e+00
2.8040e+00 9.7190e+00 1.4940e-02 2.2010e+03 0.0000e+00 0.0000e+00 2.2110e+03 2.2010e+03 0.0000e+00
2.9310e+00 9.5790e+00 1.5660e-02 1.9830e+03 0.0000e+00 0.0000e+00 1.9920e+03 1.9830e+03 0.0000e+00
2.9320e+00 9.5790e+00 1.5660e-02 2.0680e+03 0.0000e+00 0.0000e+00 2.0780e+03 2.0680e+03 0.0000e+00
3.0000e+00 9.5050e+00 1.6040e-02 1.9620e+03 0.0000e+00 0.0000e+00 1.9720e+03 1.9620e+03 0.0000e+00
4.0000e+00 8.4930e+00 2.1510e-02 9.8580e+02 0.0000e+00 0.0000e+00 9.9430e+02 9.8580e+02 0.0000e+00
5.0000e+00 7.5900e+00 2.6720e-02 5.6820e+02 0.0000e+00 0.0000e+00 5.7590e+02 5.6830e+02 0.0000e+00
6.0000e+00 6.7980e+00 3.1640e-02 3.5900e+02 0.0000e+00 0.0000e+00 3.6580e+02 3.5900e+02 0.0000e+00
8.0000e+00 5.5110e+00 4.0360e-02 1.7220e+02 0.0000e+00 0.0000e+00 1.7780e+02 1.7230e+02 0.0000e+00
1.0000e+01 4.5340e+00 4.7670e-02 9.6540e+01 0.0000e+00 0.0000e+00 1.0110e+02 9.6590e+01 0.0000e+00
1.0539e+01 4.3140e+00 4.9420e-02 8.4220e+01 0.0000e+00 0.0000e+00 8.8580e+01 8.4270e+01 0.0000e+00
1.0540e+01 4.3140e+00 4.9420e-02 2.1900e+02 0.0000e+00 0.0000e+00 2.2340e+02 2.1910e+02 0.0000e+00
1.1220e+01 4.0500e+00 5.1580e-02 1.8490e+02 0.0000e+00 0.0000e+00 1.8900e+02 1.8500e+02 0.0000e+00
1.1959e+01 3.7940e+00 5.3780e-02 1.5610e+02 0.0000e+00 0.0000e+00 1.6000e+02 1.5620e+02 0.0000e+00
1.1960e+01 3.7940e+00 5.3780e-02 2.1540e+02 0.0000e+00 0.0000e+00 2.1920e+02 2.1540e+02 0.0000e+00
1.2240e+01 3.7020e+00 5.4590e-02 2.0360e+02 0.0000e+00 0.0000e+00 2.0730e+02 2.0360e+02 0.0000e+00
1.2529e+01 3.6120e+00 5.5400e-02 1.9250e+02 0.0000e+00 0.0000e+00 1.9610e+02 1.9250e+02 0.0000e+00
1.2530e+01 3.6120e+00 5.5400e-02 2.2250e+02 0.0000e+00 0.0000e+00 2.2620e+02 2.2260e+02 0.0000e+00
1.5000e+01 2.9480e+00 6.1710e-02 1.4100e+02 0.0000e+00 0.0000e+00 1.4400e+02 1.4110e+02 0.0000e+00
2.0000e+01 2.0790e+00 7.2120e-02 6.6200e+01 0.0000e+00 0.0000e+00 6.8350e+01 6.6270e+01 0.0000e+00
3.0000e+01 1.2290e+00 8.6120e-02 2.2360e+01 0.0000e+00 0.0000e+00 2.3680e+01 2.2450e+01 0.0000e+00
4.0000e+01 8.1180e-01 9.4020e-02 1.0220e+01 0.0000e+00 0.0000e+00 1.1130e+01 1.0310e+01 0.0000e+00
5.0000e+01 5.7440e-01 9.8380e-02 5.5340e+00 0.0000e+00 0.0000e+00 6.2060e+00 5.6320e+00 0.0000e+00
6.0000e+01 4.3010e-01 1.0080e-01 3.3410e+00 0.0000e+00 0.0000e+00 3.8720e+00 3.4420e+00 0.0000e+00
7.1679e+01 3.2370e-01 1.0210e-01 2.0380e+00 0.0000e+00 0.0000e+00 2.4640e+00 2.1410e+00 0.0000e+00
7.1680e+01 3.2370e-01 1.0210e-01 1.0310e+01 0.0000e+00 0.0000e+00 1.0730e+01 1.0410e+01 0.0000e+00
