# # Photon energy [keV]  | Scatt. cohe. | Scatt. incohe. | Photoelectric | Pair produc. in nucl. field | Pair produc. in elec. field | Total attenuation with cohe. scatt. | Total attenuation without cohe. scatt. | all in [cm2/g]
1.0000e+00 1.0210e+01 5.2660e-03 2.4840e+03 0.0000e+00 0.0000e+00 2.4940e+03 2.4840e+03 0.0000e+00
1.1380e+00 1.0090e+01 6.1960e-03 1.9370e+03 0.0000e+00 0.0000e+00 1.9480e+03 1.9370e+03 0.0000e+00
1.2940e+00 9.9390e+00 7.2750e-03 1.5120e+03 0.0000e+00 0.0000e+00 1.5220e+03 1.5120e+03 0.0000e+00
1.2950e+00 9.9390e+00 7.2750e-03 2.1130e+03 0.0000e+00 0.0000e+00 2.1230e+03 2.1130e+03 0.0000e+00
1.3140e+00 9.9210e+00 7.4040e-03 3.1460e+03 0.0000e+00 0.0000e+00 3.1560e+03 3.1460e+03 0.0000e+00
1.3310e+00 9.9020e+00 7.5340e-03 4.6840e+03 0.0000e+00 0.0000e+00 4.6940e+03 4.6840e+03 0.0000e+00
1.3320e+00 9.9020e+00 7.5340e-03 5.4960e+03 0.0000e+00 0.0000e+00 5.5060e+03 5.4960e+03 0.0000e+00
1.5000e+00 9.7350e+00 8.6720e-03 5.5400e+03 0.0000e+00 0.0000e+00 5.5500e+03 5.5400e+03 0.0000e+00
1.6750e+00 9.5610e+00 9.8610e-03 4.2210e+03 0.0000e+00 0.0000e+00 4.2310e+03 4.2210e+03 0.0000e+00
1.6760e+00 9.5610e+00 9.8610e-03 4.8840e+03 0.0000e+00 0.0000e+00 4.8940e+03 4.8840e+03 0.0000e+00
1.7570e+00 9.4860e+00 1.0400e-02 4.3740e+03 0.0000e+00 0.0000e+00 4.3830e+03 4.3740e+03 0.0000e+00
1.8410e+00 9.4060e+00 1.0970e-02 3.9130e+03 0.0000e+00 0.0000e+00 3.9230e+03 3.9130e+03 0.0000e+00
1.8420e+00 9.4060e+00 1.0970e-02 4.1580e+03 0.0000e+00 0.0000e+00 4.1670e+03 4.1580e+03 0.0000e+00
2.0000e+00 9.2430e+00 1.2030e-02 3.4570e+03 0.0000e+00 0.0000e+00 3.4670e+03 3.4570e+03 0.0000e+00
2.0460e+00 9.1940e+00 1.2340e-02 3.2790e+03 0.0000e+00 0.0000e+00 3.2880e+03 3.2790e+03 0.0000e+00
2.0470e+00 9.1940e+00 1.2340e-02 3.4250e+03 0.0000e+00 0.0000e+00 3.4340e+03 3.4250e+03 0.0000e+00
3.0000e+00 8.2490e+00 1.8640e-02 1.3960e+03 0.0000e+00 0.0000e+00 1.4050e+03 1.3960e+03 0.0000e+00
4.0000e+00 7.3040e+00 2.4820e-02 6.8780e+02 0.0000e+00 0.0000e+00 6.9510e+02 6.8780e+02 0.0000e+00
5.0000e+00 6.4630e+00 3.0500e-02 3.9250e+02 0.0000e+00 0.0000e+00 3.9900e+02 3.9250e+02 0.0000e+00
6.0000e+00 5.7330e+00 3.5640e-02 2.4620e+02 0.0000e+00 0.0000e+00 2.5200e+02 2.4630e+02 0.0000e+00
7.7890e+00 4.6880e+00 4.3620e-02 1.2510e+02 0.0000e+00 0.0000e+00 1.2990e+02 1.2520e+02 0.0000e+00
7.7900e+00 4.6880e+00 4.3620e-02 3.3890e+02 0.0000e+00 0.0000e+00 3.4370e+02 3.3900e+02 0.0000e+00
8.0000e+00 4.5840e+00 4.4470e-02 3.2230e+02 0.0000e+00 0.0000e+00 3.2690e+02 3.2230e+02 0.0000e+00
8.5800e+00 4.3100e+00 4.6770e-02 2.6510e+02 0.0000e+00 0.0000e+00 2.6950e+02 2.6520e+02 0.0000e+00
8.5810e+00 4.3100e+00 4.6770e-02 3.6290e+02 0.0000e+00 0.0000e+00 3.6730e+02 3.6300e+02 0.0000e+00
8.8100e+00 4.2080e+00 4.7640e-02 3.4010e+02 0.0000e+00 0.0000e+00 3.4430e+02 3.4010e+02 0.0000e+00
