# # Photon energy [keV]  | Scatt. cohe. | Scatt. incohe. | Photoelectric | Pair produc. in nucl. field | Pair produc. in elec. field | Total attenuation with cohe. scatt. | Total attenuation without cohe. scatt. | all in [cm2/g]
1.0000e+00 5.8980e+00 4.7570e-03 2.8480e+03 0.0000e+00 0.0000e+00 2.8540e+03 2.8480e+03 0.0000e+00
1.5000e+00 5.5810e+00 9.3710e-03 1.0870e+03 0.0000e+00 0.0000e+00 1.0930e+03 1.0870e+03 0.0000e+00
1.6740e+00 5.4540e+00 1.1090e-02 8.3070e+02 0.0000e+00 0.0000e+00 8.3620e+02 8.3070e+02 0.0000e+00
1.6750e+00 5.4540e+00 1.1090e-02 3.9110e+03 0.0000e+00 0.0000e+00 3.9160e+03 3.9110e+03 0.0000e+00
1.7010e+00 5.4340e+00 1.1350e-02 3.5140e+03 0.0000e+00 0.0000e+00 3.5190e+03 3.5140e+03 0.0000e+00
1.7260e+00 5.4150e+00 1.1610e-02 3.1600e+03 0.0000e+00 0.0000e+00 3.1650e+03 3.1600e+03 0.0000e+00
1.7270e+00 5.4150e+00 1.1610e-02 4.5590e+03 0.0000e+00 0.0000e+00 4.5640e+03 4.5590e+03 0.0000e+00
1.8220e+00 5.3480e+00 1.2560e-02 3.9810e+03 0.0000e+00 0.0000e+00 3.9870e+03 3.9810e+03 0.0000e+00
1.9200e+00 5.2770e+00 1.3550e-02 3.4780e+03 0.0000e+00 0.0000e+00 3.4830e+03 3.4780e+03 0.0000e+00
1.9210e+00 5.2770e+00 1.3550e-02 3.9420e+03 0.0000e+00 0.0000e+00 3.9480e+03 3.9420e+03 0.0000e+00
2.0000e+00 5.2170e+00 1.4340e-02 3.5950e+03 0.0000e+00 0.0000e+00 3.6000e+03 3.5950e+03 0.0000e+00
3.0000e+00 4.4940e+00 2.3960e-02 1.3010e+03 0.0000e+00 0.0000e+00 1.3050e+03 1.3010e+03 0.0000e+00
4.0000e+00 3.8800e+00 3.2680e-02 6.1480e+02 0.0000e+00 0.0000e+00 6.1870e+02 6.1480e+02 0.0000e+00
5.0000e+00 3.3860e+00 4.0320e-02 3.3910e+02 0.0000e+00 0.0000e+00 3.4250e+02 3.3920e+02 0.0000e+00
6.0000e+00 2.9820e+00 4.6940e-02 2.0710e+02 0.0000e+00 0.0000e+00 2.1010e+02 2.0720e+02 0.0000e+00
8.0000e+00 2.3520e+00 5.8050e-02 9.4070e+01 0.0000e+00 0.0000e+00 9.6480e+01 9.4130e+01 0.0000e+00
1.0000e+01 1.8790e+00 6.7290e-02 5.0620e+01 0.0000e+00 0.0000e+00 5.2570e+01 5.0690e+01 0.0000e+00
1.4329e+01 1.2170e+00 8.2930e-02 1.8410e+01 0.0000e+00 0.0000e+00 1.9710e+01 1.8490e+01 0.0000e+00
1.4330e+01 1.2170e+00 8.2930e-02 1.3000e+02 0.0000e+00 0.0000e+00 1.3130e+02 1.3010e+02 0.0000e+00
1.5000e+01 1.1480e+00 8.4870e-02 1.1560e+02 0.0000e+00 0.0000e+00 1.1680e+02 1.1560e+02 0.0000e+00
2.0000e+01 7.8120e-01 9.6730e-02 5.4600e+01 0.0000e+00 0.0000e+00 5.5480e+01 5.4700e+01 0.0000e+00
3.0000e+01 4.4220e-01 1.1020e-01 1.7980e+01 0.0000e+00 0.0000e+00 1.8530e+01 1.8090e+01 0.0000e+00
4.0000e+01 2.8360e-01 1.1660e-01 7.9910e+00 0.0000e+00 0.0000e+00 8.3910e+00 8.1080e+00 0.0000e+00
5.0000e+01 1.9630e-01 1.1960e-01 4.2070e+00 0.0000e+00 0.0000e+00 4.5230e+00 4.3260e+00 0.0000e+00
6.0000e+01 1.4420e-01 1.2050e-01 2.4740e+00 0.0000e+00 0.0000e+00 2.7390e+00 2.5950e+00 0.0000e+00
