# Z  Transition    Emission energy [eV]    Binding energy [eV]    Fluorescence yield    Radiative rate
15	KL2	2009.30	2145.5	5.54774999999950E-0002	0.322190
15	KL3	2010.20	2145.5	5.54774999999950E-0002	0.635260
15	KM2	2135.60	2145.5	5.54774999999950E-0002	0.0142900
15	KM3	2135.60	2145.5	5.54774999999950E-0002	0.0282700
15	L1L2	53.1000	189.3	3.90000000000112E-0005	0.142690
15	L1L3	54.0000	189.3	3.90000000000112E-0005	0.290170
15	L1M1	173.100	189.3	3.90000000000112E-0005	1.25660E-10
15	L1M2	179.400	189.3	3.90000000000112E-0005	0.193050
15	L1M3	179.400	189.3	3.90000000000112E-0005	0.374100
15	L2L3	0.900000	136.2	3.10000000000032E-0005	7.02950E-10
15	L2M1	120.000	136.2	3.10000000000032E-0005	0.999910
15	L2M2	126.300	136.2	3.10000000000032E-0005	4.17260E-11
15	L2M3	126.300	136.2	3.10000000000032E-0005	8.85890E-05
15	L3M1	119.100	135.3	3.10000000000032E-0005	0.999910
15	L3M2	125.400	135.3	3.10000000000032E-0005	4.41100E-05
15	L3M3	125.400	135.3	3.10000000000032E-0005	4.34910E-05
