# Z  Transition    Emission energy [eV]    Binding energy [eV]    Fluorescence yield    Radiative rate
74	KL2	57981.0	69525.0	9.83009999999922E-0001	0.289170
74	KL3	59318.2	69525.0	9.83009999999922E-0001	0.502430
74	KM2	66950.1	69525.0	9.83009999999922E-0001	0.0558800
74	KM3	67244.0	69525.0	9.83009999999922E-0001	0.108080
74	KN2	69033.4	69525.0	9.83009999999922E-0001	0.0130500
74	KN3	69099.7	69525.0	9.83009999999922E-0001	0.0255400
74	L1L2	555.800	12099.8	1.46999999999935E-0001	0.000162510
74	L1L3	1893.00	12099.8	1.46999999999935E-0001	0.0196180
74	L1M1	9280.20	12099.8	1.46999999999935E-0001	3.88870E-06
74	L1M2	9524.90	12099.8	1.46999999999935E-0001	0.327500
74	L1M3	9818.80	12099.8	1.46999999999935E-0001	0.410000
74	L1M4	10228.2	12099.8	1.46999999999935E-0001	0.00950440
74	L1M5	10290.6	12099.8	1.46999999999935E-0001	0.0142260
74	L1N1	11504.8	12099.8	1.46999999999935E-0001	1.61510E-06
74	L1N2	11608.2	12099.8	1.46999999999935E-0001	0.0803840
74	L1N3	11674.5	12099.8	1.46999999999935E-0001	0.106600
74	L1N4	11841.0	12099.8	1.46999999999935E-0001	0.00134430
74	L1N5	11854.4	12099.8	1.46999999999935E-0001	0.00209720
74	L1O1	12022.7	12099.8	1.46999999999935E-0001	3.24270E-07
74	L1O2	12053.0	12099.8	1.46999999999935E-0001	0.0124490
74	L1O3	12064.2	12099.8	1.46999999999935E-0001	0.0160020
74	L2L3	1337.20	11544.0	2.69999999999982E-0001	1.08790E-05
74	L2M1	8724.40	11544.0	2.69999999999982E-0001	0.0219000
74	L2M2	8969.10	11544.0	2.69999999999982E-0001	6.19070E-07
74	L2M3	9263.00	11544.0	2.69999999999982E-0001	0.000721420
74	L2M4	9672.40	11544.0	2.69999999999982E-0001	0.814460
74	L2M5	9734.80	11544.0	2.69999999999982E-0001	3.21350E-05
74	L2N1	10949.0	11544.0	2.69999999999982E-0001	0.00540350
74	L2N2	11052.4	11544.0	2.69999999999982E-0001	2.26870E-07
74	L2N3	11118.7	11544.0	2.69999999999982E-0001	0.000186800
74	L2N4	11285.2	11544.0	2.69999999999982E-0001	0.151580
74	L2N5	11298.6	11544.0	2.69999999999982E-0001	6.63450E-06
74	L2N6	11506.1	11544.0	2.69999999999982E-0001	0.000400070
74	L2O1	11466.9	11544.0	2.69999999999982E-0001	0.000978350
74	L2O2	11497.2	11544.0	2.69999999999982E-0001	3.77890E-08
74	L2O3	11508.4	11544.0	2.69999999999982E-0001	2.79840E-05
74	L2O4	11537.9	11544.0	2.69999999999982E-0001	0.00419400
74	L3M1	7387.20	10206.8	2.55000000000109E-0001	0.0376370
