# Z  Transition    Emission energy [eV]    Binding energy [eV]    Fluorescence yield    Radiative rate
53	KL2	28317.3	33169.4	8.93356999999924E-0001	0.284910
53	KL3	28612.3	33169.4	8.93356999999924E-0001	0.528720
53	KM2	32238.9	33169.4	8.93356999999924E-0001	0.0518400
53	KM3	32294.8	33169.4	8.93356999999924E-0001	0.100560
53	KN2	33046.7	33169.4	8.93356999999924E-0001	0.0104000
53	KN3	33046.7	33169.4	8.93356999999924E-0001	0.0203300
53	L1L2	336.000	5188.1	4.39999999999827E-0002	0.000468650
53	L1L3	631.000	5188.1	4.39999999999827E-0002	0.00808870
53	L1M1	4116.00	5188.1	4.39999999999827E-0002	3.64130E-07
53	L1M2	4257.60	5188.1	4.39999999999827E-0002	0.308110
53	L1M3	4313.50	5188.1	4.39999999999827E-0002	0.485730
53	L1M4	4556.80	5188.1	4.39999999999827E-0002	0.00441330
53	L1M5	4568.70	5188.1	4.39999999999827E-0002	0.00659260
53	L1N1	5001.70	5188.1	4.39999999999827E-0002	1.26390E-07
53	L1N2	5065.40	5188.1	4.39999999999827E-0002	0.0650370
53	L1N3	5065.40	5188.1	4.39999999999827E-0002	0.105750
53	L1N4	5138.50	5188.1	4.39999999999827E-0002	0.000517160
53	L1N5	5138.50	5188.1	4.39999999999827E-0002	0.000784280
53	L1O1	5174.50	5188.1	4.39999999999827E-0002	1.95390E-08
53	L1O2	5184.80	5188.1	4.39999999999827E-0002	0.00566350
53	L1O3	5184.80	5188.1	4.39999999999827E-0002	0.00884020
53	L2L3	295.000	4852.1	7.89999999999509E-0002	6.87520E-07
53	L2M1	3780.00	4852.1	7.89999999999509E-0002	0.0239420
53	L2M2	3921.60	4852.1	7.89999999999509E-0002	5.90460E-08
53	L2M3	3977.50	4852.1	7.89999999999509E-0002	0.000352250
53	L2M4	4220.80	4852.1	7.89999999999509E-0002	0.848480
53	L2M5	4232.70	4852.1	7.89999999999509E-0002	6.47080E-06
53	L2N1	4665.70	4852.1	7.89999999999509E-0002	0.00518880
53	L2N2	4729.40	4852.1	7.89999999999509E-0002	1.75120E-08
53	L2N3	4729.40	4852.1	7.89999999999509E-0002	7.64360E-05
53	L2N4	4802.50	4852.1	7.89999999999509E-0002	0.121210
53	L2N5	4802.50	4852.1	7.89999999999509E-0002	1.00300E-06
53	L2O1	4838.50	4852.1	7.89999999999509E-0002	0.000737270
53	L2O2	4848.80	4852.1	7.89999999999509E-0002	1.60960E-09
53	L2O3	4848.80	4852.1	7.89999999999509E-0002	6.38990E-06
53	L3M1	3485.00	4557.1	7.89999999999509E-0002	0.0319120
53	L3M2	3626.60	4557.1	7.89999999999509E-0002	0.000185720
53	L3M3	3682.50	4557.1	7.89999999999509E-0002	0.000173280
53	L3M4	3925.80	4557.1	7.89999999999509E-0002	0.0853550
53	L3M5	3937.70	4557.1	7.89999999999509E-0002	0.756610
53	L3N1	4370.70	4557.1	7.89999999999509E-0002	0.00682840
53	L3N2	4434.40	4557.1	7.89999999999509E-0002	3.80880E-05
53	L3N3	4434.40	4557.1	7.89999999999509E-0002	3.65010E-05
