1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	4148.21703542499
11	0	4882.83687614791
12	0	5664.52953687227
13	0	6478.68344330704
14	0	7308.24351836912
15	0	8134.59055318771
16	0	8938.59323037955
17	0	9701.87115896027
18	0	10407.8306603133
19	0	11042.6175597142
20	0	11595.9442349333
21	0	12061.0792562371
22	0	12435.3381643017
23	0	12720.0000453028
24	0	12919.3168130901
25	0	13040.1270646085
26	0	13091.3415439736
27	0	13082.7434124561
28	0	13024.4745619827
29	0	12926.3610454434
30	0	12797.4253399671
31	0	12645.5993715937
32	0	12477.5430826413
33	0	12298.5787054103
34	0	12112.8192763194
35	0	11923.2803376232
36	0	11732.081722963
37	0	11540.6302965972
38	0	11349.8194994823
39	0	11160.2011342334
40	0	10972.1324727012
41	0	10785.8742067695
42	0	10601.6609010984
43	0	10419.7509777817
44	0	10240.4140817683
45	0	10063.9528416418
46	0	9890.67451812459
47	0	9720.9041198082
48	0	9554.91513253623
49	0	9392.96458185219
50	0	9235.25357682073
51	0	9081.82753752199
52	0	8933.02697403506
53	0	8788.73323574723
54	0	8648.96851932619
55	0	8513.64885744104
56	0	8382.70250556416
57	0	8255.99383117813
58	0	8133.39993626616
59	0	8014.73673773219
60	0	7899.87060462281
61	0	7788.63112799903
62	0	7680.82100633547
63	0	7576.32796320781
64	0	7474.97819636774
65	0	7376.66041493132
66	0	7281.22475916978
67	0	7188.58213496538
68	0	7098.60279711141
69	0	7011.22670590739
70	0	6926.32606887593
71	0	6843.82913983961
72	0	6763.67903324097
73	0	6685.78590603348
74	0	6610.10641415603
75	0	6536.56652504193
76	0	6465.11782203787
77	0	6395.67543579689
78	0	6328.20965340897
79	0	6262.65729155356
80	0	6198.95236226655
81	0	6137.05832148041
82	0	6076.90991069721
83	0	6018.45772689718
84	0	5961.62361906677
85	0	5906.36891499697
86	0	5852.62898202412
87	0	5800.33505278015
88	0	5749.44502637858
89	0	5699.88149266236
90	0	5651.60371719166
91	0	5604.56270840376
92	0	5558.6277501941
93	0	5513.71370963309
94	0	5469.94498827665
95	0	5427.26706081116
96	0	5385.56209398303
97	0	5344.69377081171
98	0	5304.58848962872
99	0	5265.36117101578
100	0	5227.07017974332
101	0	5189.62603847832
102	0	5152.94137039642
103	0	5116.93103965553
104	0	5081.61719529375
105	0	5047.09632657209
106	0	5013.32178415973
107	0	4980.22595438456
108	0	4947.81038958639
109	0	4916.05699102681
110	0	4884.98598491641
111	0	4854.56657559552
112	0	4824.73207816737
113	0	4795.44488468677
114	0	4766.77077600493
115	0	4738.74500439382
116	0	4711.30415427063
117	0	4684.37380930287
118	0	4657.90225913582
119	0	4631.84057876991
120	0	4606.27588799663
121	0	4581.25860765811
122	0	4556.74000480091
123	0	4532.66298109487
124	0	4508.9797901216
125	0	4485.6539404197
126	0	4462.74801266776
127	0	4440.29558451071
128	0	4418.26171179871
