1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	3102.20895947751
11	0	3730.354240843
12	0	4418.45745719338
13	0	5156.56678360364
14	0	5931.55176214369
15	0	6727.53880330838
16	0	7526.73329659666
17	0	8310.35733456873
18	0	9059.84651307039
19	0	9757.95085178385
20	0	10389.6678798613
21	0	10943.3001429439
22	0	11410.4374101619
23	0	11786.5610018502
24	0	12071.287220813
25	0	12267.3358806623
26	0	12380.3720267267
27	0	12418.578244018
28	0	12391.3750284091
29	0	12309.0992023008
30	0	12182.1612412313
31	0	12020.516385306
32	0	11833.3064257335
33	0	11628.5731621677
34	0	11413.118499825
35	0	11192.4798258307
36	0	10971.0142292783
37	0	10752.0164511486
38	0	10537.8484346537
39	0	10330.1010004732
40	0	10129.7599018149
41	0	9937.34443065861
42	0	9753.02307401713
43	0	9576.72064890864
44	0	9408.18035689067
45	0	9247.07114848614
46	0	9092.97493564039
47	0	8945.45911462805
48	0	8804.08286149564
49	0	8668.44128203919
50	0	8538.12303839391
51	0	8412.75803549793
52	0	8291.88850549119
53	0	8175.47458121729
54	0	8063.06590238872
55	0	7954.44450644087
56	0	7849.37057443903
57	0	7747.64287084529
58	0	7649.07543397002
59	0	7553.50432983064
60	0	7460.79955062089
61	0	7370.80386318261
62	0	7283.42084190866
63	0	7198.53625385602
64	0	7116.02555880566
65	0	7035.79087644537
66	0	6957.7760991835
67	0	6881.87297446249
68	0	6808.03532651855
69	0	6736.18096055652
70	0	6666.24390657776
71	0	6598.16681503719
72	0	6531.89440895622
73	0	6467.37482643098
74	0	6404.54820651412
75	0	6343.38117035015
76	0	6283.81832420256
77	0	6225.80899007024
78	0	6169.30719827984
79	0	6114.26143832902
80	0	6060.62175813529
81	0	6008.32886854127
82	0	5957.3483373351
83	0	5907.61302720972
84	0	5859.07608851581
85	0	5811.70784099273
86	0	5765.40942795744
87	0	5720.05179573564
88	0	5675.71912575185
89	0	5632.43382093523
90	0	5590.0815442957
91	0	5548.54545441606
92	0	5507.72937972236
93	0	5467.66125156676
94	0	5428.48083563348
95	0	5390.10689617915
96	0	5352.45621230605
97	0	5315.44090887282
98	0	5279.04749888677
99	0	5243.39548206251
100	0	5208.43792029398
101	0	5174.12450864132
102	0	5140.44076314111
103	0	5107.37944746971
104	0	5074.94974340757
105	0	5043.13884968981
106	0	5011.90081461533
107	0	4981.16530106199
108	0	4951.01859070026
109	0	4921.49313488876
110	0	4892.52220330146
111	0	4864.04793948889
112	0	4836.01171925604
113	0	4808.37831143095
114	0	4781.26644013368
115	0	4754.68268541579
116	0	4728.59013558415
117	0	4702.92858076996
118	0	4677.65179325131
119	0	4652.74219398852
120	0	4628.28882415103
121	0	4604.28589096253
122	0	4580.69268983634
123	0	4557.4805817413
124	0	4534.66859568689
125	0	4512.24026965507
126	0	4490.21242814878
127	0	4468.56746104085
128	0	4447.26994786239
129	0	4426.28144616529
