1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	8620.54902321454
11	0	9589.46116253785
12	0	10518.3762340399
13	0	11384.1850358683
14	0	12166.9139936162
15	0	12850.9456836896
16	0	13425.4562242885
17	0	13885.1733516869
18	0	14229.9816957855
19	0	14464.1687275434
20	0	14596.0019708676
21	0	14636.4197176557
22	0	14598.0185806519
23	0	14494.0940912654
24	0	14337.7319060478
25	0	14141.176572401
26	0	13915.3466162954
27	0	13669.5695871504
28	0	13411.5735053292
29	0	13147.5010391131
30	0	12882.0372166085
31	0	12618.6536886116
32	0	12359.7691898178
33	0	12107.0089667728
34	0	11861.3643453976
35	0	11623.3645976959
36	0	11393.2146492666
37	0	11170.8762617616
38	0	10956.1885334658
39	0	10748.9036401174
40	0	10548.739018688
41	0	10355.3993893042
42	0	10168.6016685936
43	0	9988.08906715799
44	0	9813.47713007791
45	0	9644.86944854426
46	0	9481.91105888095
47	0	9324.38645121018
48	0	9172.1383553682
49	0	9025.04423224336
50	0	8882.90936951508
51	0	8745.56756365469
52	0	8612.8555780605
53	0	8484.59015733129
54	0	8360.62447674116
55	0	8240.76703394793
56	0	8124.86929235239
57	0	8012.73395975727
58	0	7904.21954306252
59	0	7799.16559776985
60	0	7697.38181440251
61	0	7598.75429128862
62	0	7503.11930723769
63	0	7410.37030470546
64	0	7320.36259959981
65	0	7233.00537502564
66	0	7148.17888164126
67	0	7065.78534341418
68	0	6985.7319319148
69	0	6907.93452913706
70	0	6832.30176489199
71	0	6758.77863269671
72	0	6687.26859063195
73	0	6617.73155798956
74	0	6550.06757702099
75	0	6484.21779551548
76	0	6420.10724404314
77	0	6357.67308868455
78	0	6296.84572149288
79	0	6237.5906304056
80	0	6179.78026722563
81	0	6123.29542374186
82	0	6068.22860986658
83	0	6014.54243194834
84	0	5962.07919681476
85	0	5910.70841035475
86	0	5860.36408086059
87	0	5811.2129159064
88	0	5763.20182830782
89	0	5716.21172916277
90	0	5670.12819205515
91	0	5624.92687705673
92	0	5580.71993743848
93	0	5537.43911832698
94	0	5495.01826821207
95	0	5453.4550393303
96	0	5412.7043925724
97	0	5372.79833362418
98	0	5333.67314994165
99	0	5295.23685150809
100	0	5257.53466965527
101	0	5220.65174257656
102	0	5184.51877176614
103	0	5149.04279105392
104	0	5114.15682923467
105	0	5079.81765095312
106	0	5046.16356665611
107	0	5013.20893075713
108	0	4980.88102402236
109	0	4949.11887960047
110	0	4917.85622755885
111	0	4887.12708241571
112	0	4857.01042504669
113	0	4827.4649330217
114	0	4798.43552327033
115	0	4769.92617455844
116	0	4741.92921174812
117	0	4714.45232553114
118	0	4687.48751980623
119	0	4660.98125893876
120	0	4634.891983579
121	0	4609.26074134249
122	0	4584.14716744636
123	0	4559.49959889878
124	0	4535.26125529651
125	0	4511.38322643027
126	0	4487.81966712418
127	0	4464.61226964045
128	0	4441.8079798013
129	0	4419.45730117757
